"D","M_K_v2_hash","P","class_id","class_size","d_multiset","n","p_multiset","panel","tau_den","tau_num"
"49","28448d17a9ee2aae3393318e3f77410fcb03066404c47c26129e51097629530c","25","WP09C04544","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","2c9bb0e95cd73f758293b3ff6689bb0cecec80aaf70ee7f5f771a9f955ea800c","25","WP09C04545","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","3724bac2c5cf80c98e94819440038f9d82bf9e727a9512cf3809224f5a078ebe","25","WP09C04546","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","37961238bec323664c53b0ec5b036e0a06358d00c07d85cfaacf444e63a1002a","25","WP09C04547","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","383cee244a17f199571e1107711ca3da3ddc260443a4bce363e0e9bd7e723333","25","WP09C04548","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","42feaad0c77ce98fbf9eace69e65ca4ed2c48bdf268d0d41b91305bd5c5eb4b1","25","WP09C04549","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","4996f728c6f09347c3bd4bff1e915e5528118a97578ddbda91429d7c68398893","25","WP09C04550","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C04551","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","51f9aeac34254d7b61b9f3523d2bd24064dc51537d495e4da46e2177ef82017c","25","WP09C04552","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","555754b36397f96d8cac84c895b88cad7d9d10a735f6438ec5fa3ed5a5972c77","25","WP09C04553","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","58b1e8913cb0f5b223de2100e6551359056083c2488e3cf4972d462288f2efb8","25","WP09C04554","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","5e261bca7a1a06a53a4ed92076f231dc1ccc92bfb84a46027a6253292ee0eae1","25","WP09C04555","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","5eb8df0b138f215db43c301086bf38ac6a1b65bbe9ee1e0ebb8da26f923b78c4","25","WP09C04556","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","5f7c61e897f19335ebc2671a03ef45fa0076c16518c0ee9e01cbd520ca65f1e6","25","WP09C04557","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","65900f92735db81ba48d9d165b7f9757c7ee890789a0a28ef9823ca0b3bad4b5","25","WP09C04558","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","6ce7586fbb7b91232d58bc69c17330d6b65ea3ec544eaccce53545f8a2d4db66","25","WP09C04559","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","6ffda1b27265e3aa6b58621b3c2411b892f7a5a56b6033a428307f57519bd812","25","WP09C04560","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","77f35ae04c9144bbdd1d2b0eb28106e860c53843b1babe5e187fbd29c253c58c","25","WP09C04561","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","794a792fadbcdb445b6e47f348fe3fe571f95a2ae2bc19f02f858f3b9055c997","25","WP09C04562","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","7b4df4aaeb4dab27e0e8aeeb6e7fcfb1badbed89e17f091c09d8c45bdcd7cfaa","25","WP09C04563","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","7cf86ff9c15cdf2260f27fd5ae2102270bb196e14d7770b88cdf2e1795df37ae","25","WP09C04564","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","81ee8262e4e043ba744e2db3f4d8c200d9a804fe77668aa2fcb6150dbf7b1fd1","25","WP09C04565","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","859d7cc4832e0eb61e84888e8fdc566aca20d4d81cf24d0a684b2d09b18557a5","25","WP09C04566","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","87d98b83ed0c5161a23b1b21b5a60e94f292357ce61604620d08ea39e0e342be","25","WP09C04567","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","88eb04a81b4550181fe9d31330a74aa4fc0c89b7f59395f3b73f56bbf03cd929","25","WP09C04568","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","89f700016ea34011d2c1287d23906a7ead6740052c17fd6103e130ac9b2da363","25","WP09C04569","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","8ae226c7d7a4b8a0a5c0aca77967c6ddb7c12d339588957ecca2a4cfb5b90640","25","WP09C04570","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C04571","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","93a02df8787a6111631d866acc6f74aec032f485010ebb9fd82ac8bd4073446a","25","WP09C04572","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C04573","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","9500dfe3b2d18e751d1a86fc8c4a9b6643e067e2eda7404f3e449e04969aaa97","25","WP09C04574","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","991e24cdd49380b74ed1dd36a02fd6dd140cf4e2152e107857badacb7e858c3f","25","WP09C04575","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","9add025e1cedfaf661ec244df640a56bebecdb3b18b0d3f58eef530bc46a692a","25","WP09C04576","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","9f035be38e7f64634206d2c0549cdcf3b46eecfb2c3ed5dbc44c5a90ec498fe1","25","WP09C04577","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","a26420856d8f3979c9575aa2a54c313a350c38eaf60cf5891217fc45ff381089","25","WP09C04578","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","a66bdb6ab2f878b686894b94094465986d5c031893b3bf6acf8d2de77ea5bcf2","25","WP09C04579","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","b21eb9825cf9b5fd00e75dd62535e4648f2a74ae9885b39c68e375a023c2d153","25","WP09C04580","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","b3db544d9937e7ac3bedfd8dd5cb0ea4411012c697a024607a0b119ec0b77ae3","25","WP09C04581","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","b4fecd406def016e134b43d5710dc58a86402279cf5ebeffa42f563ab8ff857d","25","WP09C04582","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","b5834dfe824a29af28bd3981a953680f13e0f7a13b28a3fdb682f4b115040c1c","25","WP09C04583","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","b668110acbf6258ecfcd874c63b45ae05de176d2517ed87e36253ae5844d5ac8","25","WP09C04584","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","b70d1593747196ea4c059ee323563187d3720e4e9a33d9f98634525d4eb896c2","25","WP09C04585","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","cc9eeeb38902e6644348a102f81df55e434c2fa6728f3eb6eaa298bee4ffd935","25","WP09C04586","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","d006c416efe346fb55ae1d01db19d1bf35361b395084637fea57a4d009786bc0","25","WP09C04587","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","d204273b46a6b89f698fc5ffe2ca10b5381096f354bdd17a6607bbd9a3c7eb09","25","WP09C04588","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","d4f6eed515243fdf6aba4c83b8bcf107587cbb93e48fd4c331b8a43d9848116c","25","WP09C04589","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","d79bf874a0a7440b3071a87b18e4d7cdd5fb55fca98bc3eef331469e41aece27","25","WP09C04590","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C04591","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","da13ebe77571b3b9a02eeb8d66524f06c2d358614d22d6a30efd983d62aacc15","25","WP09C04592","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","dad00497d9c6876a074ee6951ba1af8d0f052a8469a86fc4b674662df8ac9a21","25","WP09C04593","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C04594","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e11dbeff1030ae01afd57f5620b250d5cda6d68f626dfe2529179297154d0366","25","WP09C04595","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e1cad7d50e449bee922f4b21cbe37d11b847a452250a5286f2b15a454025ac6e","25","WP09C04596","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e5b7b2c8cccf0d7c1b93ba6e3236817a48b6fd7384cbfd586add47507cc006d0","25","WP09C04597","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e601e00729296ab5bbbcc5330a86a00699aada60f40bc5690010a1d95377129e","25","WP09C04598","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e7081768328f295572ca13a6c2a42e803d7e1a1ba5babb410ab35f4826f206b4","25","WP09C04599","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C04600","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","ebb5d4d9e86c599f259dab9112bebc33318ccb6c724a6338c38fcab9d691b528","25","WP09C04601","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","ec1f4354fe39ed248926c1d8489a54f570b85b285d79fa2903c4c2a77839980b","25","WP09C04602","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","ecbe6eb5f0ad0bc2143e2fa83633eae0d4d302dc560be6860cba1873240287ca","25","WP09C04603","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","ef213d4e62cee1e2b51c9fc71f389c92ebc9b692f26bd49ff09b461dc8711cce","25","WP09C04604","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","f07f6370e1943a46822602a1c6b29c10c091273dd5b876e4e08107c6348a75db","25","WP09C04605","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","f1711e729b38533d6c28d8a3e20dfdf8365cce18d59072c2f36b1e847aa246a4","25","WP09C04606","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","f231f654625f6eeb51fe4702538bf1ee240c8f5cbd6cf685b951f015c2458ecb","25","WP09C04607","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","f2537d4e9b8a5fd311cb6091e8f2e1cabd056999e9e844585a2cc940a0d263b5","25","WP09C04608","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","f70f4222c4af14ea705dfd7cc44f41891b1762e632f30d14e20699610eee9819","25","WP09C04609","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","fa56fcbccd315e4bf8588999e5c1e62808f8125e778ea7375bd850fee8a3a90e","25","WP09C04610","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","ffdb9e206bae4621e98fc93c859aaf4c59fe1ff39f6c471d6f91bf754d7ed73b","25","WP09C04611","1","[1,9,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"51","0130427d457586eaab6cf766bb2cb8a14b2d45fe4a742d6de8ac6f227b1151e3","25","WP09C04612","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","060c40b9eaebf26e00d2d6556b018c65b92e7ab7644dedf11b630a0f0253ab9d","25","WP09C04613","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","07877f744e83231090f63a0f871bcba17235b23ded081c2c2a4d4bdbd0089512","25","WP09C04614","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","0a2615cf4d6520cbe5b6e39234c2ff02a9b32df0f3f2db3b2a56f24ca395cf44","25","WP09C04615","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","11de5f93176eb918d533709b6de630a9b6cc16fbd53ed8e09b2f6d925660ff64","25","WP09C04616","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","13901e19206039e9d9f0c1286af86cc7d38c01a0a4851ae2fbb73e384c5d1d4a","25","WP09C04617","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","154651a7731ecd61c5f975ddada212b64e130461d7b26ba36af9c903a41f495d","25","WP09C04618","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","18cc5fd4b6f2fe1bf657f6446039e29d7276f6267b7f797d23c3d2a212595ee5","25","WP09C04619","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","242b7b8f273596449ca18df559fb92e5cefc381309bdb0d4e99c948d8783bb93","25","WP09C04620","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","2541e7fb8d1c630c3ca96ea0bffe128b72b5287b27eb80bfa00aa25f04545142","25","WP09C04621","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","27359f1b21462b137fc4a9b3190073a4610c43d8b4aef81b5ede80aac4f49f20","25","WP09C04622","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","28448d17a9ee2aae3393318e3f77410fcb03066404c47c26129e51097629530c","25","WP09C04623","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","2c9bb0e95cd73f758293b3ff6689bb0cecec80aaf70ee7f5f771a9f955ea800c","25","WP09C04624","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","3724bac2c5cf80c98e94819440038f9d82bf9e727a9512cf3809224f5a078ebe","25","WP09C04625","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","37961238bec323664c53b0ec5b036e0a06358d00c07d85cfaacf444e63a1002a","25","WP09C04626","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","383cee244a17f199571e1107711ca3da3ddc260443a4bce363e0e9bd7e723333","25","WP09C04627","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","42feaad0c77ce98fbf9eace69e65ca4ed2c48bdf268d0d41b91305bd5c5eb4b1","25","WP09C04628","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","4996f728c6f09347c3bd4bff1e915e5528118a97578ddbda91429d7c68398893","25","WP09C04629","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C04630","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","51f9aeac34254d7b61b9f3523d2bd24064dc51537d495e4da46e2177ef82017c","25","WP09C04631","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","555754b36397f96d8cac84c895b88cad7d9d10a735f6438ec5fa3ed5a5972c77","25","WP09C04632","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","58b1e8913cb0f5b223de2100e6551359056083c2488e3cf4972d462288f2efb8","25","WP09C04633","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","5e261bca7a1a06a53a4ed92076f231dc1ccc92bfb84a46027a6253292ee0eae1","25","WP09C04634","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","5eb8df0b138f215db43c301086bf38ac6a1b65bbe9ee1e0ebb8da26f923b78c4","25","WP09C04635","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","5f7c61e897f19335ebc2671a03ef45fa0076c16518c0ee9e01cbd520ca65f1e6","25","WP09C04636","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","65900f92735db81ba48d9d165b7f9757c7ee890789a0a28ef9823ca0b3bad4b5","25","WP09C04637","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","6ce7586fbb7b91232d58bc69c17330d6b65ea3ec544eaccce53545f8a2d4db66","25","WP09C04638","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","6ffda1b27265e3aa6b58621b3c2411b892f7a5a56b6033a428307f57519bd812","25","WP09C04639","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","77f35ae04c9144bbdd1d2b0eb28106e860c53843b1babe5e187fbd29c253c58c","25","WP09C04640","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","794a792fadbcdb445b6e47f348fe3fe571f95a2ae2bc19f02f858f3b9055c997","25","WP09C04641","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","7b4df4aaeb4dab27e0e8aeeb6e7fcfb1badbed89e17f091c09d8c45bdcd7cfaa","25","WP09C04642","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","7cf86ff9c15cdf2260f27fd5ae2102270bb196e14d7770b88cdf2e1795df37ae","25","WP09C04643","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","81ee8262e4e043ba744e2db3f4d8c200d9a804fe77668aa2fcb6150dbf7b1fd1","25","WP09C04644","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","859d7cc4832e0eb61e84888e8fdc566aca20d4d81cf24d0a684b2d09b18557a5","25","WP09C04645","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","87d98b83ed0c5161a23b1b21b5a60e94f292357ce61604620d08ea39e0e342be","25","WP09C04646","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","88eb04a81b4550181fe9d31330a74aa4fc0c89b7f59395f3b73f56bbf03cd929","25","WP09C04647","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","89f700016ea34011d2c1287d23906a7ead6740052c17fd6103e130ac9b2da363","25","WP09C04648","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","8ae226c7d7a4b8a0a5c0aca77967c6ddb7c12d339588957ecca2a4cfb5b90640","25","WP09C04649","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C04650","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","93a02df8787a6111631d866acc6f74aec032f485010ebb9fd82ac8bd4073446a","25","WP09C04651","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C04652","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","9500dfe3b2d18e751d1a86fc8c4a9b6643e067e2eda7404f3e449e04969aaa97","25","WP09C04653","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","991e24cdd49380b74ed1dd36a02fd6dd140cf4e2152e107857badacb7e858c3f","25","WP09C04654","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","9add025e1cedfaf661ec244df640a56bebecdb3b18b0d3f58eef530bc46a692a","25","WP09C04655","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","9f035be38e7f64634206d2c0549cdcf3b46eecfb2c3ed5dbc44c5a90ec498fe1","25","WP09C04656","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","a26420856d8f3979c9575aa2a54c313a350c38eaf60cf5891217fc45ff381089","25","WP09C04657","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","a66bdb6ab2f878b686894b94094465986d5c031893b3bf6acf8d2de77ea5bcf2","25","WP09C04658","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","b21eb9825cf9b5fd00e75dd62535e4648f2a74ae9885b39c68e375a023c2d153","25","WP09C04659","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","b3db544d9937e7ac3bedfd8dd5cb0ea4411012c697a024607a0b119ec0b77ae3","25","WP09C04660","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","b4fecd406def016e134b43d5710dc58a86402279cf5ebeffa42f563ab8ff857d","25","WP09C04661","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","b5834dfe824a29af28bd3981a953680f13e0f7a13b28a3fdb682f4b115040c1c","25","WP09C04662","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","b668110acbf6258ecfcd874c63b45ae05de176d2517ed87e36253ae5844d5ac8","25","WP09C04663","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","b70d1593747196ea4c059ee323563187d3720e4e9a33d9f98634525d4eb896c2","25","WP09C04664","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","cc9eeeb38902e6644348a102f81df55e434c2fa6728f3eb6eaa298bee4ffd935","25","WP09C04665","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","d006c416efe346fb55ae1d01db19d1bf35361b395084637fea57a4d009786bc0","25","WP09C04666","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","d204273b46a6b89f698fc5ffe2ca10b5381096f354bdd17a6607bbd9a3c7eb09","25","WP09C04667","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","d4f6eed515243fdf6aba4c83b8bcf107587cbb93e48fd4c331b8a43d9848116c","25","WP09C04668","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","d79bf874a0a7440b3071a87b18e4d7cdd5fb55fca98bc3eef331469e41aece27","25","WP09C04669","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C04670","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","da13ebe77571b3b9a02eeb8d66524f06c2d358614d22d6a30efd983d62aacc15","25","WP09C04671","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","dad00497d9c6876a074ee6951ba1af8d0f052a8469a86fc4b674662df8ac9a21","25","WP09C04672","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C04673","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e11dbeff1030ae01afd57f5620b250d5cda6d68f626dfe2529179297154d0366","25","WP09C04674","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e1cad7d50e449bee922f4b21cbe37d11b847a452250a5286f2b15a454025ac6e","25","WP09C04675","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e5b7b2c8cccf0d7c1b93ba6e3236817a48b6fd7384cbfd586add47507cc006d0","25","WP09C04676","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e601e00729296ab5bbbcc5330a86a00699aada60f40bc5690010a1d95377129e","25","WP09C04677","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e7081768328f295572ca13a6c2a42e803d7e1a1ba5babb410ab35f4826f206b4","25","WP09C04678","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C04679","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","ebb5d4d9e86c599f259dab9112bebc33318ccb6c724a6338c38fcab9d691b528","25","WP09C04680","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","ec1f4354fe39ed248926c1d8489a54f570b85b285d79fa2903c4c2a77839980b","25","WP09C04681","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","ecbe6eb5f0ad0bc2143e2fa83633eae0d4d302dc560be6860cba1873240287ca","25","WP09C04682","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","ef213d4e62cee1e2b51c9fc71f389c92ebc9b692f26bd49ff09b461dc8711cce","25","WP09C04683","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","f07f6370e1943a46822602a1c6b29c10c091273dd5b876e4e08107c6348a75db","25","WP09C04684","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","f1711e729b38533d6c28d8a3e20dfdf8365cce18d59072c2f36b1e847aa246a4","25","WP09C04685","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","f231f654625f6eeb51fe4702538bf1ee240c8f5cbd6cf685b951f015c2458ecb","25","WP09C04686","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","f2537d4e9b8a5fd311cb6091e8f2e1cabd056999e9e844585a2cc940a0d263b5","25","WP09C04687","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","f70f4222c4af14ea705dfd7cc44f41891b1762e632f30d14e20699610eee9819","25","WP09C04688","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","fa56fcbccd315e4bf8588999e5c1e62808f8125e778ea7375bd850fee8a3a90e","25","WP09C04689","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","ffdb9e206bae4621e98fc93c859aaf4c59fe1ff39f6c471d6f91bf754d7ed73b","25","WP09C04690","1","[1,9,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"53","060c40b9eaebf26e00d2d6556b018c65b92e7ab7644dedf11b630a0f0253ab9d","25","WP09C04691","1","[1,9,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","06d6d0952d76869b3b2e04e6b6a4a8cea9bc7e087c283ae54599f54d4e0f0438","25","WP09C04692","1","[1,9,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","07877f744e83231090f63a0f871bcba17235b23ded081c2c2a4d4bdbd0089512","25","WP09C04693","1","[1,9,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","086816f97c5ba3bababddc526d33268c7cd8ebb22dd89a08ce1c4e4e73f77efe","25","WP09C04694","1","[1,9,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","0a2615cf4d6520cbe5b6e39234c2ff02a9b32df0f3f2db3b2a56f24ca395cf44","25","WP09C04695","1","[1,9,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","11de5f93176eb918d533709b6de630a9b6cc16fbd53ed8e09b2f6d925660ff64","25","WP09C04696","1","[1,9,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","13901e19206039e9d9f0c1286af86cc7d38c01a0a4851ae2fbb73e384c5d1d4a","25","WP09C04697","1","[1,9,11,15,17]","5","[1,2,4,7,11]","B","125","72"
